#[Header]										
#Keyword=SCHEM										
#NameString=Selventa Legacy Chemical Names										
#DomainString=Chemical										
#SpeciesString=all										
#DescriptionString=Selventa names for chemicals, drugs, and other molecule abundances. It is not recommended that new BEL Documents include reference to any of these legacy namespaces.										
#VersionString=20140225										
#[Values]										
ID	ALTIDS	LABEL	SYNONYMS	DESCRIPTION	TYPE	SPECIES	XREF	OBSOLETE	PARENTS	CHILDREN
A2664		"Urea, N,N''-sulfonylbis-"			A					
A2665		Urethane			A		CHEBI:17967			
A2666		Uric acid			A		CHEBI:27226			
A2667		Uridine			A		CHEBI:16704			
A2668		Uridine diphosphate			A		CHEBI:17659			
A2669		Uridine diphosphate N-acetylglucosamine			A		MESHC:D014537			
A2670		Uridine diphosphate glucuronic acid			A		CHEBI:17200			
A2671		Uridine monophosphate			A		CHEBI:16695			
A2672		Uridine triphosphate			A		CHEBI:15713			
A2673		Urokinase			A		MESHC:D014568			
A2674		Uroporphyrin I			A		CHEBI:27484			
A2675		Ursodiol			A		CHEBI:9907			
A2676		Ursolic acid			A		CHEBI:9908			
A2677		Usnic acid			A		CHEBI:38319			
A2678		Valdecoxib			A		CHEBI:63634			
A2679		Valine			A		CHEBI:27266			
A2680		Valproate Sodium			A		CHEBI:9925			
A2681		Valproic acid			A		CHEBI:39867			
A2682		Valsartan			A		CHEBI:9927			
A2683		Vanadate			A		CHEBI:46442			
A2684		"Vanadate (VO43-), trisodium, (T-4)-"			A					
A2685		"Vanadate(2-), oxodiperoxy(2-pyridinecarboxylato-N1,O2)-, dipotassium"			A					
A2686		Vanadium			A		CHEBI:27698			
A2687		Vanadyl sulfate			A		CHEBI:33146			
A2688		Vasoactive intestinal peptide			A		MESHC:D014660			
A2689		Vasopressin			A		CHEBI:9937			
A2690		Vasopressin (arginine form)			A		CHEBI:34543			
A2691		Verapamil			A		CHEBI:9948			
A2692		Verlukast			A		MESHC:C059141			
A2693		Very Low Density Lipoprotein			A		MESHC:D008079			
A2694		Very long-chain 2-trans-enoyl CoA			A					
A2695		Very long-chain 3-ketoacyl CoA			A					
A2696		Very long-chain D-3-hydroxyacyl CoA			A					
A2697		Very long-chain fatty acid			A		CHEBI:27283			
A2698		Very long-chain fatty acyl CoA			A					
A2699		Vigabatrin			A		CHEBI:63638			
A2700		Vinblastine			A		CHEBI:27375			
A2701		Vincristine			A		CHEBI:28445			
A2702		Vinorelbine			A		CHEBI:480999			
A2703		Vinpocetine			A		MESHC:C013983			
A2704		Vinyl carbamate			A		CHEBI:27292			
A2705		Vinyl chloride			A		CHEBI:28509			
A2706		Vitamin A			A		CHEBI:12777			
A2707		Vitamin B12			A		MESHC:D014805			
A2708		Vitamin D			A		CHEBI:27300			
A2709		Vitamin D3			A		CHEBI:28940			
A2710		Vitamin D3 butyrate			A		MESHC:C033556			
A2711		Vitamin E			A		CHEBI:33234			
A2712		Vitamin E hemisuccinate			A					
A2713		Vitamin E succinate			A					
A2714		Vitamin K			A		CHEBI:28384			
A2715		Vitamin K2			A		CHEBI:16374			
A2716		Vitaxin			A					
A2717		Vitronectin			A		MESHC:D019096			
A2718		Voriconazole			A		CHEBI:10023			
A2719		Vorozole			A		MESHC:C060523			
A2720		WIN 62586			A					
A2721		WMC-79			A		MESHC:C506941			
A2722		WR 1065			A		CHEBI:72583			
A2723		Warfarin			A		CHEBI:10033			
A2724		Water			A		CHEBI:15377			
A2725		Wax ester			A		CHEBI:10036			
A2726		Wnt-3A protein			A		MESHC:D060509			
A2727		Wogonin			A		CHEBI:10043			
A2728		Wood dust			A					
A2729		Wortmannin			A		CHEBI:52289			
A2730		Xanthine			A		CHEBI:15318			
A2731		Xanthophyll			A		CHEBI:27325			
A2732		Xanthosine			A		CHEBI:18107			
A2733		Xanthosine monophosphate			A		MESHC:C011141			
A2734		Ximelagatran			A		CHEBI:65172			
A2735		Xylene			A		CHEBI:27338			
A2736		Xylitol			A		CHEBI:17151			
A2737		Xylulose			A		CHEBI:27353			
A2738		Y 27632			A		CHEBI:75393			
A2739		Y-27632			A		CHEBI:75393			
A2740		YC 1			A					
A2741		YM155			A					
A2742		Z-VAD-FMK			A		MESHC:C096713			
A2743		ZD0892			A					
A2744		ZD6474			A		CHEBI:49960			
A2745		ZM 241385			A		MESHC:C097270			
A2746		Zalcitabine			A		CHEBI:10101			
A2747		Zaprinast			A		MESHC:C011145			
A2748		Zardaverine			A		CHEBI:46548			
A2749		Zebularine			A		CHEBI:46938			
A2750		Zidovudine			A		CHEBI:10110			
A2751		Zinc			A		CHEBI:27363			
A2752		Zinc chloride			A		CHEBI:49976			
A2753		Zinc protoporphyrin			A		CHEBI:28783			
A2754		Zinc sulfate			A		CHEBI:35176			
A2755		"Zinc, ion (Zn2+)"			A		CHEBI:29105			
A2756		Zinostatin			A		MESHC:D009353			
A2757		Zn++			A					
A2758		Zymosan			A		CHEBI:37671			
A2759		Zymostenol			A		CHEBI:16608			
A2760		Zymosterol			A		CHEBI:18252			
A2761		Zymosterone			A		CHEBI:52386			
A2762		"[2,3-d]pyridopyrimidine"			A					
A2763		acetoacetate			A		CHEBI:13705			
A2764		acetoacetyl-CoA			A		CHEBI:15345			
A2765		acetylated-LDL			A					
A2766		adhesion molecule			A					
A2767		"alpha-1,6 mannose"			A					
A2768		alpha-Amanitin			A		CHEBI:37415			
A2769		alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid			A		MESHC:D018350			
A2770		alpha-Bungarotoxin			A					
A2771		alpha-Carotene			A		CHEBI:28425			
A2772		alpha-Cobratoxin			A		MESHC:C025154			
A2773		alpha-D-Glucose			A		CHEBI:17925			
A2774		alpha-D-glucose 6-phosphate			A		CHEBI:17665			
A2775		alpha-Estradiol			A		CHEBI:17160			
A2776		alpha-Ketobutyric acid			A		CHEBI:30831			
A2777		alpha-Ketoglutaric acid			A		CHEBI:30915			
A2778		alpha-Lactalbumin (cattle reduced)			A					
A2779		alpha-Linoleate			A					
A2780		alpha-Naphthoflavone			A		MESHC:C011512			
A2781		alpha-Tocopherol phosphate			A		MESHC:C012552			
A2782		amino acid			A		CHEBI:33709			
A2783		antioxidant			A		CHEBI:22586			
A2784		apo-10'-lycopenoic acid			A		MESHC:C523199			
A2785		apoptolidin			A		MESHC:C114125			
A2786		beta Catenin			A		MESHC:D051176			
A2787		beta carotene			A		MESHC:D019207			
A2788		beta-Alanine			A		CHEBI:16958			
A2789		beta-Aminopropion aldehyde			A		CHEBI:27608			
A2790		beta-Aminopropionitrile fumarate			A		MESHC:C027243			
A2791		"beta-Cyclodextrin, methyl ethers"			A					
A2792		beta-D-Galactose			A		CHEBI:27667			
A2793		beta-D-Galactoside			A		CHEBI:28034			
A2794		beta-Elemene			A		CHEBI:62854			
A2795		beta-HIVS			A		MESHC:C118460			
A2796		beta-Hydroxy-beta-methylglutaryl coenzyme A (HMG CoA)			A					
A2797		beta-Lactoglobulin B (cattle reduced) 162			A					
A2798		beta-Monopalmitin			A					
A2799		beta-Naphthoflavone			A		MESHC:D019324			
A2800		beta-Neuroprotectin			A		MESHC:C064164			
A2801		beta-VLDL			A					
A2802		bisimidazoacridone			A					
A2803		carbamylated-HDL			A					
A2804		carbamylated-LDL			A					
A2805		catecholamine			A		CHEBI:33567			
A2806		cationized LDL			A					
A2807		cerulein			A		CHEBI:59219			
A2808		chemokine			A		MESHC:D018925			
A2809		"cholesta-8(9),24-dien-3-one"			A					
A2810		cholesterol sulfate			A		CHEBI:41321			
A2811		"cis,cis-3,6-Dodecadienoyl-CoA"			A		CHEBI:28002			
A2812		clasto lactacystin beta lactone			A					
A2813		copper Ox-LDL			A					
A2814		cyclic AMP			A		CHEBI:17489			
A2815		cytokine			A		MESHC:D016207			
A2816		delta-Aminolevulinic acid			A		CHEBI:17549			
A2817		"delta8,24-carboxymethylsterol"			A					
A2818		"delta8,24-monomethylsterone"			A					
A2819		diacylglycerols			A		CHEBI:18035			
A2820		"diglycidyl ether of 1,6-hexanediol"			A					
A2821		diglycidyl ether of 1-hexanediol			A					
A2822		"diglycidyl ether of 4,4prime dihydroxy 3,3prime,5,5prime tetramethylbiphenyl"			A					
A2823		diglycidyl ether of o-Cresol			A					
A2824		dihydroceramide			A		CHEBI:31488			
A2825		dimethyloxalylglycine			A					
A2826		dolichol-linked Man7GlcNAc2			A					
A2827		double-stranded DNA break			A					
A2828		double-stranded RNA			A		MESHC:D012330			
A2829		erythro-9-2-hydroxy-3-nonyl-adenine			A					
A2830		extracellular region			A					
A2831		fibrate			A					
A2832		free radical			A		CHEBI:26519			
A2833		gamma-Glutaminyl-S-(4-chlorobenzyl)cysteinyl-phenylglycine			A		MESHC:C085408			
A2834		gamma-Glutamylcysteine			A		CHEBI:24195			
A2835		gamma-Linoleate			A					
A2836		gamma-Radiation and X-radiation			A					
A2837		gamma-Tocopherol			A		CHEBI:18185			
A2838		glycoprotein			A		CHEBI:17089			
A2839		heavy metal			A		MESHC:D019216			
A2840		heparan sulfate proteoglycan			A		CHEBI:24499			
A2841		heparin sulfate proteoglycan			A		MESHC:C036090			
A2842		hexadec-2-enal			A					
A2843		hydroperoxyeicosatetraenoic acid			A					
A2844		hydroperoxyfatty acid			A					
A2845		hydroperoxyoctadecadienoic acid			A					
A2846		hydroxyfatty acid			A					
A2847		iron (ferrous)			A					
A2848		isoprostane			A		MESHC:D028421			
A2849		kringle 5			A					
A2850		"l-3,4-dihydroxyphenylalanine"			A		MESHC:D007980			
A2851		latrunculin			A					
A2852		lipid			A		CHEBI:18059			
A2853		lipoprotein			A		CHEBI:6495			
A2854		lysophosphatidic acid			A		CHEBI:52288			
A2855		lysosomal lumen			A					
A2856		mTOR inhibitor			A		CHEBI:68481			
A2857		membrane cholesterol			A					
A2858		methylglyoxalbis-guanyl-hydrazone			A					
A2859		mica			A		MESHC:C011934			
A2860		mithramycin SDK			A					
A2861		mitomycin C			A		CHEBI:27504			
A2862		mucin			A		MESHC:D009077			
A2863		myo-Inositol polyphosphate			A		CHEBI:18087			
A2864		"myo-Inositol, tris(dihydrogen phosphate)"			A					
A2865		myosin 6S			A					
A2866		n-3 Polyunsaturated fatty acid			A		MESHC:D015525			
A2867		n-6 Polyunsaturated fatty acid			A					
A2868		n3 Fatty acid			A					
A2869		o-Phthalaldehyde			A		CHEBI:70851			
A2870		omega-N-Methylarginine			A		CHEBI:28229			
A2871		ortho-Vanadate			A		CHEBI:46442			
A2872		oxidized 1-palmitoyl-2-arachidonyl-sn-3-glycero-phosphorylcholine			A					
A2873		oxidized Thioredoxin			A		CHEBI:18191			
A2874		oxidized beta-carotene			A					
A2875		p-Chloromercuribenzoic acid			A		CHEBI:28420			
A2876		p38 kinase inhibitor			A					
A2877		pervanadate			A		MESHC:C076715			
A2878		phosphatidylinositol			A		CHEBI:28874			
A2879		phosphatidylserine			A		CHEBI:18303			
A2880		phosphoethanolamine			A		CHEBI:36711			
A2881		phytoceramide			A		CHEBI:31998			
A2882		prebeta-HDL			A		MESHC:D053442			
A2883		"pregn-5-ene-3,20-dione-17-ol"			A		CHEBI:63843			
A2884		primary monoamine			A		CHEBI:32877			
A2885		pristanal			A		CHEBI:49189			
A2886		"pyridine nucleotides, oxidized"			A					
A2887		"pyridine nucleotides, reduced"			A					
A2888		pyrophosphate			A		CHEBI:18361			
A2889		quinoline-val-asp(OMe)-CH2-OPH			A		MESHC:C468548			
A2890		roscovitine			A		MESHC:C104586			
A2891		sarafotoxin S6c			A					
A2892		serum CCL2			A					
A2893		serum DF			A					
A2894		serum HP			A					
A2895		serum IL10			A					
A2896		serum IL1B			A					
A2897		serum IL8			A					
A2898		serum MIF			A					
A2899		serum NGFB			A					
A2900		serum SERPINE1			A					
A2901		serum TGFB1			A					
A2902		serum TNF			A					
A2903		serum adiponectin			A					
A2904		serum alanine			A					
A2905		serum amino acid			A					
A2906		serum calcium			A					
A2907		serum cholesterol			A					
A2908		serum fatty acid			A					
A2909		serum glucose			A					
A2910		serum glycerol			A					
A2911		serum insulin			A					
A2912		serum ketone body			A					
A2913		serum leptin			A					
A2914		serum triacylglycerol			A					
A2915		"smoke condensate, cigarette (gas phase)"			A					
A2916		"smoke condensate, cigarette (particulate phase)"			A					
A2917		sorting endosome			A					
A2918		sphinganine			A		CHEBI:16566			
A2919		sphinganine 1-phosphate			A		CHEBI:16893			
A2920		sphingomyelin			A		CHEBI:64583			
A2921		statin			A		CHEBI:35664			
A2922		stearate			A		CHEBI:25629			
A2923		stearyl-CoA			A		CHEBI:15541			
A2924		sulfated-sialyl-Lewisx			A					
A2925		sulfatide			A		CHEBI:18318			
A2926		t-Butyloxycarbonyl-methionyl-leucyl-phenylalanine			A		MESHC:C046832			
A2927		tRNA_Sec			A					
A2928		tert-Butylhydroperoxide			A		CHEBI:64090			
A2929		"trans,cis-Lauro-2,6-dienoyl-CoA"			A		CHEBI:28387			
A2930		trans-Dec-2-enoyl-CoA			A		CHEBI:10723			
A2931		trans-Diphenylpropene Oxide			A					
A2932		trans-Golgi network			A					
A2933		trans-Hex-2-enoyl-CoA			A		CHEBI:28706			
A2934		trans-Hexadec-2-enoyl-CoA			A		CHEBI:28935			
A2935		trans-Oct-2-enoyl-CoA			A		CHEBI:27537			
A2936		trans-Tetradec-2-enoyl-CoA			A		CHEBI:27721			
A2937		"trans10,cis12-Octadecadienoate"			A					
A2938		tropomyosin			A		MESHC:D014335			
A2939		unsaturated Fatty acid			A		CHEBI:27208			
A2940		vimentin			A		MESHC:D014746			
A2941		xenobiotic			A		CHEBI:35703			
